Tag	Monat	Jahr	Zahl1A	Zahl2A	Zahl3A	Zahl4A	Zahl5A	Zahl6A	ZusatzzahlA	Zahl1B	Zahl2B	Zahl3B	Zahl4B	Zahl5B	Zahl6B	ZusatzzahlB	Superzahl1	Superzahl2
10	11	1999	40	19	42	43	34	2	22		16	44	37	19	33	45	24			5		3	
17	11	1999	6	12	7	48	21	24	22		33	38	28	3	22	1	24			0		7	
24	11	1999	10	2	42	6	21	32	7		21	1	7	34	9	48	26			3		0	
1	12	1999	11	16	28	31	38	41	36		23	19	38	13	25	36	4			3		6	
8	12	1999	27	33	44	36	34	8	17		12	28	7	25	22	31	6			1		2	
15	12	1999	33	40	17	41	3	5	18		10	23	24	7	38	40	6			0		5	
22	12	1999	22	10	37	16	19	24	30		37	43	24	47	39	5	25			6		1	
29	12	1999	4	49	19	32	25	13	47		32	23	35	34	18	5	30			6		4	
5	1	2000	17	10	47	22	18	9	42		21	1	30	36	45	48	4			6		4	
12	1	2000	13	29	25	24	44	20	17		5	34	10	31	26	21	28			7		5	
19	1	2000	3	43	47	40	33	48	32		4	5	34	38	48	7	41			1		6	
26	1	2000	16	46	10	38	4	31	8		3	46	4	38	21	36	31			1		2	
2	2	2000	8	13	28	14	15	7	45		12	13	36	26	4	24	44			9		0	
9	2	2000	19	10	25	38	24	4	5		30	35	31	42	40	7	14			5		7	
16	2	2000	31	43	34	9	22	42	11		8	30	41	26	24	14	27			7		1	
23	2	2000	23	26	13	36	45	24	16		23	11	37	44	19	6	22			9		6	
1	3	2000	41	6	21	1	14	22	23		47	15	24	36	6	8	39			2		9	
8	3	2000	14	21	15	34	28	19	47		45	28	22	13	30	10	2			6		8	
15	3	2000	24	29	6	25	32	26	44		16	11	43	8	40	47	37			4		5	
22	3	2000	8	37	10	18	7	40	28		10	1	38	28	8	9	39			8		0	
29	3	2000	6	28	44	2	27	38	4		49	3	13	2	46	31	14			8		0	
5	4	2000	9	38	43	27	49	48	11		49	19	10	15	38	44	32			2		0	
12	4	2000	25	19	35	17	13	33	40		1	31	18	29	3	46	47			9		0	
19	4	2000	28	4	47	25	5	17	38		38	45	18	11	40	14	21			0		1	
26	4	2000	1	5	4	7	34	44	22		39	5	34	16	7	43	21			8		1	
3	5	2000	45	30	47	33	32	44	17		6	15	25	26	41	14	23			5		1	
10	5	2000	13	44	9	43	45	3	26		1	6	44	48	13	45	38			1		8	
17	5	2000	16	49	45	9	14	31	48		28	26	1	23	35	46	48			1		6	
24	5	2000	8	23	2	6	26	42	37		14	10	4	49	25	45	32			5		4	
31	5	2000	27	44	4	25	46	9	17		43	5	39	47	37	13	42			0		4	
7	6	2000	12	32	1	46	16	33	18		13	37	2	1	34	8	49			7		9	
14	6	2000	15	39	23	22	45	47	26		15	43	6	31	3	4	29			3		6	
21	6	2000	26	24	44	48	16	23	29		31	47	11	14	22	12	2			8		4	
28	6	2000	21	27	33	48	23	28	47		22	5	1	20	30	11	29			0		6	
5	7	2000	20	11	42	21	26	30	43		43	42	24	2	1	31	49			2		1	
12	7	2000	43	23	41	40	20	42	21		27	25	19	44	48	45	35			3		9	
19	7	2000	20	10	9	11	44	24	43		38	36	7	24	29	1	4			3		0	
26	7	2000	45	3	1	23	16	8	36		27	9	39	35	26	7	43			3		9	
2	8	2000	15	8	39	16	47	44	10		10	6	26	22	40	18	7			3		6	
9	8	2000	47	1	23	3	48	45	40		33	30	17	35	47	2	43			8		5	
16	8	2000	46	26	48	16	25	4	18		28	34	12	19	42	18	30			6		4	
23	8	2000	42	20	24	36	27	37	22		8	21	38	29	14	46	33			7		8	
30	8	2000	14	9	40	44	4	38	1		16	10	44	46	26	18	21			8		7	
6	9	2000	20	21	9	35	2	29	26		27	29	20	43	10	30	15			3		9	
13	9	2000	47	29	6	44	8	31	33		6	8	36	7	45	13	38			7		3	
20	9	2000	17	42	12	21	36	25	32		22	20	29	6	40	46	30			5		9	
27	9	2000	28	13	14	22	7	41	16		29	19	20	49	4	16	3			6		8	
4	10	2000	38	15	26	44	47	30	29		27	16	2	41	25	35	12			8		1	
11	10	2000	10	18	22	35	33	9	47		14	40	39	3	5	48	1			1		4	
18	10	2000	26	24	29	14	5	35	40		45	14	38	3	33	15	11			4		1	
25	10	2000	33	41	34	39	16	10	32		31	16	41	1	22	45	38			2		4	
1	11	2000	8	30	43	44	22	26	3		6	37	9	48	31	8	18			8		9	
8	11	2000	2	38	9	3	32	28	26		12	5	15	46	1	9	22			9		5	
15	11	2000	2	46	3	37	24	26	47		45	26	3	7	47	8	10			9		6	
22	11	2000	12	42	32	38	47	9	10		47	17	28	42	3	34	29			2		4	
29	11	2000	40	25	48	3	8	36	38		41	24	46	15	49	33	39			9		1	
